size,sizeUSD,spreadBps,priceImpactBps,grossProfit,totalCosts,netProfit,netProfitBps,profitable
20000,20000.00,250.6,1.3,501.1192,120.7033,380.4159,190.2,true
40000,40000.00,203.6,1.9,814.3113,243.6095,570.7019,142.7,true
80000,80000.00,254.7,2.7,2037.3412,493.4863,1543.8550,193.0,true
5000,5000.00,164.0,0.7,81.9991,29.8554,52.1437,104.3,true
10000,10000.00,314.6,0.9,314.5908,59.9687,254.6221,254.6,true
20000,20000.00,75.9,1.3,151.8539,120.7033,31.1506,15.6,false
40000,40000.00,218.8,1.9,875.1271,243.6095,631.5176,157.9,true
80000,80000.00,261.9,2.7,2095.0792,493.4863,1601.5929,200.2,true
5000,5000.00,294.6,0.7,147.2757,29.8554,117.4202,234.8,true
10000,10000.00,89.7,0.9,89.6583,59.9687,29.6896,29.7,false
20000,20000.00,109.5,1.3,219.0722,120.7033,98.3689,49.2,false
40000,40000.00,144.9,1.9,579.7777,243.6095,336.1683,84.0,true
80000,80000.00,114.9,2.7,919.0237,493.4863,425.5374,53.2,false
5000,5000.00,342.4,0.7,171.2114,29.8554,141.3560,282.7,true
10000,10000.00,209.7,0.9,209.6834,59.9687,149.7148,149.7,true
20000,20000.00,225.6,1.3,451.1173,120.7033,330.4141,165.2,true
40000,40000.00,66.1,1.9,264.3380,243.6095,20.7286,5.2,false
80000,80000.00,300.4,2.7,2403.1583,493.4863,1909.6720,238.7,true
5000,5000.00,154.9,0.7,77.4721,29.8554,47.6167,95.2,true
10000,10000.00,237.8,0.9,237.7701,59.9687,177.8015,177.8,true
20000,20000.00,247.8,1.3,495.6808,120.7033,374.9775,187.5,true
40000,40000.00,294.2,1.9,1176.7180,243.6095,933.1085,233.3,true
80000,80000.00,142.4,2.7,1139.0176,493.4863,645.5313,80.7,true
5000,5000.00,255.8,0.7,127.8764,29.8554,98.0210,196.0,true
10000,10000.00,115.4,0.9,115.4178,59.9687,55.4491,55.4,false
20000,20000.00,92.9,1.3,185.8805,120.7033,65.1772,32.6,false
40000,40000.00,330.1,1.9,1320.3571,243.6095,1076.7476,269.2,true
80000,80000.00,123.5,2.7,988.0027,493.4863,494.5164,61.8,false
5000,5000.00,30.5,0.7,15.2384,29.8554,-14.6170,-29.2,false
10000,10000.00,226.4,0.9,226.4175,59.9687,166.4488,166.4,true
20000,20000.00,381.5,1.3,762.9485,120.7033,642.2452,321.1,true
40000,40000.00,122.9,1.9,491.4131,243.6095,247.8036,62.0,false
80000,80000.00,59.9,2.7,478.9447,493.4863,-14.5416,-1.8,false
5000,5000.00,256.5,0.7,128.2277,29.8554,98.3723,196.7,true
10000,10000.00,192.0,0.9,191.9593,59.9687,131.9906,132.0,true
20000,20000.00,189.2,1.3,378.3739,120.7033,257.6707,128.8,true
40000,40000.00,292.7,1.9,1170.7285,243.6095,927.1191,231.8,true
80000,80000.00,206.3,2.7,1650.7464,493.4863,1157.2601,144.7,true
5000,5000.00,217.7,0.7,108.8438,29.8554,78.9884,158.0,true
10000,10000.00,244.3,0.9,244.3457,59.9687,184.3770,184.4,true
20000,20000.00,176.9,1.3,353.8270,120.7033,233.1237,116.6,true
40000,40000.00,79.5,1.9,318.1586,243.6095,74.5491,18.6,false
80000,80000.00,242.3,2.7,1938.2093,493.4863,1444.7230,180.6,true
5000,5000.00,346.8,0.7,173.3969,29.8554,143.5415,287.1,true
10000,10000.00,216.0,0.9,216.0082,59.9687,156.0395,156.0,true
20000,20000.00,214.9,1.3,429.7631,120.7033,309.0598,154.5,true
40000,40000.00,295.6,1.9,1182.3789,243.6095,938.7694,234.7,true
80000,80000.00,224.3,2.7,1794.3548,493.4863,1300.8685,162.6,true
5000,5000.00,175.0,0.7,87.5167,29.8554,57.6612,115.3,true
10000,10000.00,220.0,0.9,220.0294,59.9687,160.0607,160.1,true
20000,20000.00,298.3,1.3,596.5135,120.7033,475.8102,237.9,true
40000,40000.00,226.9,1.9,907.5525,243.6095,663.9430,166.0,true
80000,80000.00,101.1,2.7,808.8087,493.4863,315.3224,39.4,false
5000,5000.00,348.7,0.7,174.3465,29.8554,144.4911,289.0,true
10000,10000.00,204.5,0.9,204.4568,59.9687,144.4882,144.5,true
20000,20000.00,248.7,1.3,497.4270,120.7033,376.7237,188.4,true
40000,40000.00,87.9,1.9,351.5270,243.6095,107.9176,27.0,false
80000,80000.00,254.0,2.7,2031.8107,493.4863,1538.3245,192.3,true
5000,5000.00,153.2,0.7,76.6111,29.8554,46.7557,93.5,true
10000,10000.00,219.1,0.9,219.1138,59.9687,159.1451,159.1,true
20000,20000.00,151.8,1.3,303.5857,120.7033,182.8824,91.4,true
40000,40000.00,230.2,1.9,920.9752,243.6095,677.3657,169.3,true
80000,80000.00,364.8,2.7,2918.6904,493.4863,2425.2041,303.2,true
5000,5000.00,311.9,0.7,155.9731,29.8554,126.1177,252.2,true
10000,10000.00,311.3,0.9,311.2932,59.9687,251.3245,251.3,true
20000,20000.00,386.4,1.3,772.7057,120.7033,652.0024,326.0,true
40000,40000.00,226.1,1.9,904.4521,243.6095,660.8427,165.2,true
80000,80000.00,142.6,2.7,1140.7552,493.4863,647.2689,80.9,true
5000,5000.00,174.4,0.7,87.1985,29.8554,57.3431,114.7,true
10000,10000.00,177.9,0.9,177.8581,59.9687,117.8894,117.9,true
20000,20000.00,153.0,1.3,305.9356,120.7033,185.2323,92.6,true
40000,40000.00,179.6,1.9,718.4811,243.6095,474.8717,118.7,true
80000,80000.00,260.6,2.7,2084.9524,493.4863,1591.4661,198.9,true
5000,5000.00,227.1,0.7,113.5392,29.8554,83.6838,167.4,true
10000,10000.00,197.3,0.9,197.2584,59.9687,137.2897,137.3,true
20000,20000.00,198.6,1.3,397.2089,120.7033,276.5057,138.3,true
40000,40000.00,160.8,1.9,643.3317,243.6095,399.7222,99.9,true
80000,80000.00,381.2,2.7,3049.6611,493.4863,2556.1749,319.5,true
5000,5000.00,90.3,0.7,45.1405,29.8554,15.2851,30.6,false
10000,10000.00,323.8,0.9,323.8336,59.9687,263.8649,263.9,true
20000,20000.00,224.0,1.3,447.9750,120.7033,327.2718,163.6,true
40000,40000.00,372.1,1.9,1488.3370,243.6095,1244.7276,311.2,true
80000,80000.00,284.8,2.7,2278.0266,493.4863,1784.5403,223.1,true
5000,5000.00,174.2,0.7,87.1038,29.8554,57.2484,114.5,true
10000,10000.00,279.5,0.9,279.5088,59.9687,219.5401,219.5,true
20000,20000.00,101.5,1.3,202.9263,120.7033,82.2230,41.1,false
40000,40000.00,146.4,1.9,585.5701,243.6095,341.9606,85.5,true
80000,80000.00,233.2,2.7,1865.5844,493.4863,1372.0981,171.5,true
5000,5000.00,177.5,0.7,88.7629,29.8554,58.9075,117.8,true
10000,10000.00,269.2,0.9,269.1596,59.9687,209.1910,209.2,true
20000,20000.00,227.8,1.3,455.5921,120.7033,334.8888,167.4,true
40000,40000.00,250.7,1.9,1002.6294,243.6095,759.0199,189.8,true
80000,80000.00,200.0,2.7,1599.8691,493.4863,1106.3829,138.3,true
5000,5000.00,137.7,0.7,68.8448,29.8554,38.9894,78.0,true
10000,10000.00,307.9,0.9,307.9420,59.9687,247.9734,248.0,true
20000,20000.00,140.5,1.3,280.9485,120.7033,160.2453,80.1,true
40000,40000.00,222.4,1.9,889.6946,243.6095,646.0851,161.5,true
80000,80000.00,243.8,2.7,1950.6914,493.4863,1457.2052,182.2,true
5000,5000.00,78.9,0.7,39.4373,29.8554,9.5819,19.2,false
10000,10000.00,272.9,0.9,272.8610,59.9687,212.8923,212.9,true
20000,20000.00,227.8,1.3,455.6376,120.7033,334.9343,167.5,true
40000,40000.00,154.3,1.9,617.2848,243.6095,373.6753,93.4,true
80000,80000.00,159.7,2.7,1277.8605,493.4863,784.3742,98.0,true
5000,5000.00,238.1,0.7,119.0255,29.8554,89.1701,178.3,true
10000,10000.00,308.7,0.9,308.6592,59.9687,248.6906,248.7,true
20000,20000.00,272.6,1.3,545.1236,120.7033,424.4204,212.2,true
40000,40000.00,166.9,1.9,667.5011,243.6095,423.8916,106.0,true
80000,80000.00,191.6,2.7,1532.4094,493.4863,1038.9232,129.9,true
5000,5000.00,225.0,0.7,112.5219,29.8554,82.6665,165.3,true
10000,10000.00,170.0,0.9,170.0393,59.9687,110.0706,110.1,true
20000,20000.00,146.0,1.3,291.9213,120.7033,171.2180,85.6,true
40000,40000.00,294.4,1.9,1177.5973,243.6095,933.9878,233.5,true
80000,80000.00,266.0,2.7,2128.2360,493.4863,1634.7498,204.3,true
5000,5000.00,181.7,0.7,90.8747,29.8554,61.0193,122.0,true
10000,10000.00,206.4,0.9,206.3509,59.9687,146.3822,146.4,true
20000,20000.00,322.4,1.3,644.8427,120.7033,524.1394,262.1,true
40000,40000.00,244.4,1.9,977.5877,243.6095,733.9782,183.5,true
80000,80000.00,122.7,2.7,981.2041,493.4863,487.7179,61.0,false
5000,5000.00,217.8,0.7,108.8898,29.8554,79.0344,158.1,true
10000,10000.00,224.2,0.9,224.1986,59.9687,164.2299,164.2,true
20000,20000.00,119.5,1.3,238.9368,120.7033,118.2336,59.1,false
40000,40000.00,347.5,1.9,1390.1359,243.6095,1146.5264,286.6,true
80000,80000.00,197.7,2.7,1581.6850,493.4863,1088.1988,136.0,true
5000,5000.00,161.6,0.7,80.7903,29.8554,50.9349,101.9,true
10000,10000.00,90.7,0.9,90.6997,59.9687,30.7310,30.7,false
20000,20000.00,225.0,1.3,450.0601,120.7033,329.3568,164.7,true
40000,40000.00,281.1,1.9,1124.2946,243.6095,880.6852,220.2,true
80000,80000.00,56.9,2.7,455.1373,493.4863,-38.3489,-4.8,false
5000,5000.00,294.3,0.7,147.1325,29.8554,117.2771,234.6,true
10000,10000.00,144.1,0.9,144.1400,59.9687,84.1713,84.2,true
20000,20000.00,162.0,1.3,324.0401,120.7033,203.3368,101.7,true
40000,40000.00,115.2,1.9,460.8189,243.6095,217.2095,54.3,false
80000,80000.00,174.2,2.7,1393.7892,493.4863,900.3029,112.5,true
5000,5000.00,246.9,0.7,123.4427,29.8554,93.5873,187.2,true
10000,10000.00,112.4,0.9,112.4086,59.9687,52.4399,52.4,false
20000,20000.00,300.7,1.3,601.4441,120.7033,480.7409,240.4,true
40000,40000.00,176.5,1.9,706.0116,243.6095,462.4021,115.6,true
80000,80000.00,231.1,2.7,1848.5786,493.4863,1355.0923,169.4,true
5000,5000.00,143.5,0.7,71.7264,29.8554,41.8710,83.7,true
10000,10000.00,257.7,0.9,257.7028,59.9687,197.7341,197.7,true
20000,20000.00,355.2,1.3,710.4334,120.7033,589.7301,294.9,true
40000,40000.00,155.4,1.9,621.6571,243.6095,378.0476,94.5,true
80000,80000.00,115.1,2.7,920.9381,493.4863,427.4518,53.4,false
5000,5000.00,206.9,0.7,103.4677,29.8554,73.6123,147.2,true
10000,10000.00,139.3,0.9,139.3402,59.9687,79.3715,79.4,true
20000,20000.00,336.7,1.3,673.4034,120.7033,552.7001,276.4,true
40000,40000.00,273.5,1.9,1094.0093,243.6095,850.3999,212.6,true
80000,80000.00,196.8,2.7,1574.3909,493.4863,1080.9047,135.1,true
5000,5000.00,199.0,0.7,99.5116,29.8554,69.6562,139.3,true
10000,10000.00,322.4,0.9,322.4405,59.9687,262.4718,262.5,true
20000,20000.00,309.0,1.3,617.9952,120.7033,497.2919,248.6,true
40000,40000.00,113.2,1.9,452.8074,243.6095,209.1980,52.3,false
80000,80000.00,150.8,2.7,1206.5611,493.4863,713.0749,89.1,true
5000,5000.00,312.8,0.7,156.3920,29.8554,126.5366,253.1,true
10000,10000.00,133.3,0.9,133.3330,59.9687,73.3643,73.4,false
20000,20000.00,254.4,1.3,508.8753,120.7033,388.1720,194.1,true
40000,40000.00,305.8,1.9,1223.2976,243.6095,979.6882,244.9,true
80000,80000.00,151.9,2.7,1215.5106,493.4863,722.0243,90.3,true
5000,5000.00,95.1,0.7,47.5688,29.8554,17.7134,35.4,false
10000,10000.00,384.0,0.9,383.9791,59.9687,324.0105,324.0,true
20000,20000.00,244.5,1.3,489.0638,120.7033,368.3605,184.2,true
40000,40000.00,316.0,1.9,1263.9539,243.6095,1020.3444,255.1,true
80000,80000.00,222.4,2.7,1779.0101,493.4863,1285.5238,160.7,true
5000,5000.00,237.8,0.7,118.8942,29.8554,89.0388,178.1,true
10000,10000.00,132.3,0.9,132.2811,59.9687,72.3124,72.3,false
20000,20000.00,226.3,1.3,452.6848,120.7033,331.9815,166.0,true
40000,40000.00,124.5,1.9,498.0340,243.6095,254.4245,63.6,false
80000,80000.00,247.7,2.7,1981.7628,493.4863,1488.2765,186.0,true
5000,5000.00,146.2,0.7,73.1204,29.8554,43.2650,86.5,true
10000,10000.00,141.0,0.9,140.9543,59.9687,80.9856,81.0,true
20000,20000.00,252.4,1.3,504.8680,120.7033,384.1647,192.1,true
40000,40000.00,89.6,1.9,358.2715,243.6095,114.6621,28.7,false
80000,80000.00,299.5,2.7,2395.6243,493.4863,1902.1380,237.8,true
5000,5000.00,353.6,0.7,176.7892,29.8554,146.9338,293.9,true
10000,10000.00,155.7,0.9,155.7351,59.9687,95.7664,95.8,true
20000,20000.00,260.5,1.3,520.9299,120.7033,400.2266,200.1,true
40000,40000.00,116.4,1.9,465.4872,243.6095,221.8778,55.5,false
80000,80000.00,355.3,2.7,2842.7392,493.4863,2349.2530,293.7,true
5000,5000.00,298.4,0.7,149.2181,29.8554,119.3627,238.7,true
10000,10000.00,225.3,0.9,225.2715,59.9687,165.3029,165.3,true
20000,20000.00,194.2,1.3,388.3400,120.7033,267.6367,133.8,true
40000,40000.00,222.1,1.9,888.3981,243.6095,644.7886,161.2,true
80000,80000.00,235.9,2.7,1887.3131,493.4863,1393.8269,174.2,true
5000,5000.00,255.5,0.7,127.7566,29.8554,97.9012,195.8,true
10000,10000.00,181.3,0.9,181.3075,59.9687,121.3388,121.3,true
20000,20000.00,167.3,1.3,334.6518,120.7033,213.9485,107.0,true
40000,40000.00,154.4,1.9,617.5107,243.6095,373.9012,93.5,true
80000,80000.00,196.8,2.7,1574.4173,493.4863,1080.9311,135.1,true
5000,5000.00,71.7,0.7,35.8362,29.8554,5.9808,12.0,false
10000,10000.00,232.5,0.9,232.4790,59.9687,172.5103,172.5,true
20000,20000.00,299.1,1.3,598.1457,120.7033,477.4424,238.7,true
40000,40000.00,185.0,1.9,740.1482,243.6095,496.5388,124.1,true
80000,80000.00,192.6,2.7,1540.8839,493.4863,1047.3976,130.9,true
5000,5000.00,198.7,0.7,99.3620,29.8554,69.5066,139.0,true
10000,10000.00,174.2,0.9,174.1568,59.9687,114.1881,114.2,true
20000,20000.00,347.1,1.3,694.1696,120.7033,573.4663,286.7,true
40000,40000.00,140.2,1.9,560.6450,243.6095,317.0355,79.3,true
80000,80000.00,263.4,2.7,2107.1282,493.4863,1613.6420,201.7,true
5000,5000.00,184.6,0.7,92.3065,29.8554,62.4511,124.9,true
10000,10000.00,206.0,0.9,206.0318,59.9687,146.0631,146.1,true
20000,20000.00,219.1,1.3,438.1685,120.7033,317.4652,158.7,true
40000,40000.00,194.7,1.9,778.7653,243.6095,535.1558,133.8,true
80000,80000.00,159.8,2.7,1278.0027,493.4863,784.5164,98.1,true
5000,5000.00,291.6,0.7,145.8112,29.8554,115.9558,231.9,true
10000,10000.00,247.5,0.9,247.4725,59.9687,187.5039,187.5,true
20000,20000.00,250.2,1.3,500.3337,120.7033,379.6304,189.8,true
40000,40000.00,358.9,1.9,1435.4248,243.6095,1191.8153,298.0,true
80000,80000.00,111.8,2.7,894.5681,493.4863,401.0819,50.1,false
5000,5000.00,57.5,0.7,28.7421,29.8554,-1.1133,-2.2,false
10000,10000.00,176.9,0.9,176.8821,59.9687,116.9135,116.9,true
20000,20000.00,352.8,1.3,705.5271,120.7033,584.8238,292.4,true
40000,40000.00,221.5,1.9,885.8895,243.6095,642.2801,160.6,true
80000,80000.00,202.8,2.7,1622.2588,493.4863,1128.7725,141.1,true
5000,5000.00,181.1,0.7,90.5461,29.8554,60.6907,121.4,true
10000,10000.00,184.7,0.9,184.7341,59.9687,124.7654,124.8,true
20000,20000.00,176.5,1.3,352.9197,120.7033,232.2165,116.1,true
40000,40000.00,203.8,1.9,815.2322,243.6095,571.6228,142.9,true
80000,80000.00,270.9,2.7,2167.4724,493.4863,1673.9861,209.2,true
5000,5000.00,219.8,0.7,109.9213,29.8554,80.0659,160.1,true
10000,10000.00,221.6,0.9,221.5540,59.9687,161.5853,161.6,true
20000,20000.00,156.5,1.3,312.9668,120.7033,192.2635,96.1,true
40000,40000.00,231.8,1.9,927.2887,243.6095,683.6792,170.9,true
80000,80000.00,320.0,2.7,2560.2822,493.4863,2066.7959,258.3,true
5000,5000.00,131.3,0.7,65.6440,29.8554,35.7886,71.6,false
10000,10000.00,135.8,0.9,135.8362,59.9687,75.8675,75.9,true
20000,20000.00,298.7,1.3,597.3401,120.7033,476.6368,238.3,true
40000,40000.00,259.5,1.9,1037.9648,243.6095,794.3553,198.6,true
80000,80000.00,232.5,2.7,1860.3228,493.4863,1366.8365,170.9,true
5000,5000.00,28.9,0.7,14.4658,29.8554,-15.3896,-30.8,false
10000,10000.00,123.6,0.9,123.6451,59.9687,63.6764,63.7,false
20000,20000.00,262.9,1.3,525.7134,120.7033,405.0101,202.5,true
40000,40000.00,270.9,1.9,1083.4454,243.6095,839.8359,210.0,true
80000,80000.00,190.4,2.7,1523.1103,493.4863,1029.6240,128.7,true
5000,5000.00,65.4,0.7,32.6756,29.8554,2.8202,5.6,false
10000,10000.00,198.6,0.9,198.5955,59.9687,138.6268,138.6,true
20000,20000.00,200.6,1.3,401.2043,120.7033,280.5010,140.3,true
40000,40000.00,98.2,1.9,392.8226,243.6095,149.2131,37.3,false
80000,80000.00,316.4,2.7,2531.5150,493.4863,2038.0287,254.8,true
5000,5000.00,70.5,0.7,35.2258,29.8554,5.3704,10.7,false
10000,10000.00,182.3,0.9,182.3074,59.9687,122.3387,122.3,true
20000,20000.00,82.6,1.3,165.2225,120.7033,44.5192,22.3,false
40000,40000.00,156.7,1.9,626.8188,243.6095,383.2093,95.8,true
80000,80000.00,331.5,2.7,2651.6355,493.4863,2158.1492,269.8,true
5000,5000.00,364.1,0.7,182.0330,29.8554,152.1776,304.4,true
10000,10000.00,222.5,0.9,222.5157,59.9687,162.5470,162.5,true
20000,20000.00,163.5,1.3,327.0858,120.7033,206.3825,103.2,true
40000,40000.00,344.5,1.9,1377.9192,243.6095,1134.3098,283.6,true
80000,80000.00,266.4,2.7,2131.4923,493.4863,1638.0060,204.8,true
5000,5000.00,158.2,0.7,79.0941,29.8554,49.2387,98.5,true
10000,10000.00,196.2,0.9,196.1659,59.9687,136.1972,136.2,true
20000,20000.00,161.2,1.3,322.4534,120.7033,201.7501,100.9,true
40000,40000.00,115.2,1.9,460.8488,243.6095,217.2393,54.3,false
80000,80000.00,246.2,2.7,1969.5629,493.4863,1476.0766,184.5,true
5000,5000.00,93.9,0.7,46.9509,29.8554,17.0955,34.2,false
10000,10000.00,161.4,0.9,161.4350,59.9687,101.4663,101.5,true
20000,20000.00,25.5,1.3,50.9567,120.7033,-69.7466,-34.9,false
40000,40000.00,325.8,1.9,1303.1524,243.6095,1059.5430,264.9,true
80000,80000.00,94.6,2.7,756.6315,493.4863,263.1452,32.9,false
5000,5000.00,245.0,0.7,122.5154,29.8554,92.6600,185.3,true
10000,10000.00,85.0,0.9,84.9730,59.9687,25.0043,25.0,false
20000,20000.00,185.7,1.3,371.4536,120.7033,250.7503,125.4,true
40000,40000.00,161.2,1.9,644.8299,243.6095,401.2205,100.3,true
80000,80000.00,201.1,2.7,1609.1429,493.4863,1115.6567,139.5,true
5000,5000.00,90.7,0.7,45.3650,29.8554,15.5096,31.0,false
10000,10000.00,206.9,0.9,206.8643,59.9687,146.8956,146.9,true
20000,20000.00,177.3,1.3,354.5033,120.7033,233.8000,116.9,true
40000,40000.00,271.8,1.9,1087.0632,243.6095,843.4537,210.9,true
80000,80000.00,331.8,2.7,2654.0529,493.4863,2160.5667,270.1,true
5000,5000.00,109.6,0.7,54.8165,29.8554,24.9610,49.9,false
10000,10000.00,384.8,0.9,384.8156,59.9687,324.8469,324.8,true
20000,20000.00,294.8,1.3,589.6344,120.7033,468.9311,234.5,true
40000,40000.00,155.2,1.9,620.8104,243.6095,377.2009,94.3,true
80000,80000.00,257.4,2.7,2059.4950,493.4863,1566.0087,195.8,true
5000,5000.00,285.2,0.7,142.5886,29.8554,112.7332,225.5,true
10000,10000.00,94.3,0.9,94.2866,59.9687,34.3179,34.3,false
20000,20000.00,205.8,1.3,411.6878,120.7033,290.9845,145.5,true
40000,40000.00,373.2,1.9,1492.7193,243.6095,1249.1098,312.3,true
80000,80000.00,80.4,2.7,643.2778,493.4863,149.7915,18.7,false
5000,5000.00,269.0,0.7,134.5227,29.8554,104.6673,209.3,true
10000,10000.00,229.2,0.9,229.1627,59.9687,169.1941,169.2,true
20000,20000.00,224.1,1.3,448.1609,120.7033,327.4577,163.7,true
40000,40000.00,255.2,1.9,1020.8978,243.6095,777.2884,194.3,true
80000,80000.00,93.3,2.7,746.7630,493.4863,253.2768,31.7,false
5000,5000.00,217.7,0.7,108.8513,29.8554,78.9959,158.0,true
10000,10000.00,366.9,0.9,366.9040,59.9687,306.9353,306.9,true
20000,20000.00,229.7,1.3,459.4398,120.7033,338.7366,169.4,true
40000,40000.00,245.7,1.9,982.8992,243.6095,739.2897,184.8,true
80000,80000.00,173.3,2.7,1386.5264,493.4863,893.0401,111.6,true
5000,5000.00,245.2,0.7,122.5773,29.8554,92.7218,185.4,true
10000,10000.00,88.3,0.9,88.3461,59.9687,28.3774,28.4,false
20000,20000.00,314.4,1.3,628.8281,120.7033,508.1248,254.1,true
40000,40000.00,312.4,1.9,1249.5195,243.6095,1005.9100,251.5,true
80000,80000.00,284.2,2.7,2273.7491,493.4863,1780.2628,222.5,true
5000,5000.00,179.9,0.7,89.9280,29.8554,60.0726,120.1,true
10000,10000.00,205.8,0.9,205.7831,59.9687,145.8144,145.8,true
20000,20000.00,117.7,1.3,235.3098,120.7033,114.6065,57.3,false
40000,40000.00,92.9,1.9,371.7677,243.6095,128.1582,32.0,false
80000,80000.00,67.5,2.7,540.0144,493.4863,46.5281,5.8,false
5000,5000.00,222.1,0.7,111.0656,29.8554,81.2102,162.4,true
10000,10000.00,88.9,0.9,88.8721,59.9687,28.9034,28.9,false
20000,20000.00,389.7,1.3,779.4020,120.7033,658.6987,329.3,true
40000,40000.00,314.8,1.9,1259.0988,243.6095,1015.4893,253.9,true
80000,80000.00,360.5,2.7,2883.6098,493.4863,2390.1235,298.8,true
5000,5000.00,274.8,0.7,137.3802,29.8554,107.5248,215.0,true
10000,10000.00,227.4,0.9,227.4428,59.9687,167.4741,167.5,true
20000,20000.00,142.9,1.3,285.7121,120.7033,165.0088,82.5,true
40000,40000.00,291.8,1.9,1167.3115,243.6095,923.7021,230.9,true
80000,80000.00,93.8,2.7,750.5255,493.4863,257.0393,32.1,false
5000,5000.00,191.3,0.7,95.6258,29.8554,65.7704,131.5,true
10000,10000.00,166.5,0.9,166.4684,59.9687,106.4997,106.5,true
20000,20000.00,109.2,1.3,218.3814,120.7033,97.6781,48.8,false
40000,40000.00,251.1,1.9,1004.2580,243.6095,760.6486,190.2,true
80000,80000.00,146.2,2.7,1169.6026,493.4863,676.1163,84.5,true
5000,5000.00,138.3,0.7,69.1705,29.8554,39.3150,78.6,true
10000,10000.00,182.6,0.9,182.5828,59.9687,122.6141,122.6,true
20000,20000.00,192.0,1.3,384.0691,120.7033,263.3658,131.7,true
40000,40000.00,212.9,1.9,851.6286,243.6095,608.0191,152.0,true
80000,80000.00,232.5,2.7,1859.9864,493.4863,1366.5002,170.8,true
5000,5000.00,102.3,0.7,51.1450,29.8554,21.2896,42.6,false
10000,10000.00,246.5,0.9,246.4633,59.9687,186.4946,186.5,true
20000,20000.00,204.9,1.3,409.7232,120.7033,289.0199,144.5,true
40000,40000.00,300.4,1.9,1201.4857,243.6095,957.8762,239.5,true
80000,80000.00,394.4,2.7,3154.8184,493.4863,2661.3322,332.7,true
5000,5000.00,179.1,0.7,89.5654,29.8554,59.7100,119.4,true
10000,10000.00,167.2,0.9,167.1561,59.9687,107.1874,107.2,true
20000,20000.00,277.7,1.3,555.4988,120.7033,434.7955,217.4,true
40000,40000.00,156.5,1.9,625.9542,243.6095,382.3447,95.6,true
80000,80000.00,192.3,2.7,1538.6278,493.4863,1045.1415,130.6,true
5000,5000.00,240.4,0.7,120.1939,29.8554,90.3385,180.7,true
10000,10000.00,216.5,0.9,216.5249,59.9687,156.5562,156.6,true
20000,20000.00,126.7,1.3,253.4002,120.7033,132.6970,66.3,false
40000,40000.00,276.6,1.9,1106.2689,243.6095,862.6594,215.7,true
80000,80000.00,144.9,2.7,1159.1577,493.4863,665.6714,83.2,true
5000,5000.00,254.7,0.7,127.3267,29.8554,97.4713,194.9,true
10000,10000.00,333.6,0.9,333.5819,59.9687,273.6132,273.6,true
20000,20000.00,243.5,1.3,486.9294,120.7033,366.2261,183.1,true
40000,40000.00,123.5,1.9,493.9792,243.6095,250.3698,62.6,false
80000,80000.00,199.7,2.7,1597.2546,493.4863,1103.7683,138.0,true
5000,5000.00,372.2,0.7,186.1118,29.8554,156.2564,312.5,true
10000,10000.00,78.3,0.9,78.3456,59.9687,18.3769,18.4,false
20000,20000.00,203.7,1.3,407.3721,120.7033,286.6688,143.3,true
40000,40000.00,265.0,1.9,1059.9778,243.6095,816.3683,204.1,true
80000,80000.00,201.2,2.7,1609.9844,493.4863,1116.4982,139.6,true
5000,5000.00,56.4,0.7,28.1838,29.8554,-1.6716,-3.3,false
10000,10000.00,345.2,0.9,345.2183,59.9687,285.2496,285.2,true
20000,20000.00,234.0,1.3,467.9768,120.7033,347.2735,173.6,true
40000,40000.00,267.7,1.9,1070.9145,243.6095,827.3050,206.8,true
80000,80000.00,333.6,2.7,2668.6690,493.4863,2175.1827,271.9,true
5000,5000.00,290.7,0.7,145.3487,29.8554,115.4933,231.0,true
10000,10000.00,212.7,0.9,212.7184,59.9687,152.7497,152.7,true
20000,20000.00,204.8,1.3,409.6060,120.7033,288.9027,144.5,true
40000,40000.00,108.1,1.9,432.3020,243.6095,188.6925,47.2,false
80000,80000.00,360.7,2.7,2885.2063,493.4863,2391.7201,299.0,true
5000,5000.00,117.7,0.7,58.8410,29.8554,28.9856,58.0,false
